id,recurring_expression,client_id,created_at,start_time,end_time,terminated_time
25eb66a1-42aa-4f16-a212-6bb10a1babf3,"{""rrule"": ""DTSTART:20210628T220000\nRRULE:FREQ=WEEKLY;UNTIL=20210730T235959;BYDAY=MO,TU,WE,TH,FR,SA,SU\nEXDATE:20210720T220000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2021-06-26,2021-06-29,2021-07-31,
2f2bc589-3181-4b2d-883d-af1ff121db2d,"{""rrule"": ""DTSTART:20211021T090000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2021-10-20,2021-10-21,2021-10-21,
141d6360-d7f2-46b9-94ff-dc5890843316,"{""rrule"": ""DTSTART:20220120T153000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-01-19,2022-01-20,2022-01-20,
f6379483-b651-40bf-991a-245c7aa2b3ca,"{""rrule"": ""DTSTART:20220202T220429\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2022-02-02,2022-02-02,2022-02-02,
295aec5d-2631-400f-9571-2b1433a02773,"{""rrule"": ""DTSTART:20220208T160000\nRRULE:FREQ=DAILY;UNTIL=20220208T155959\nEXDATE:20220209T160000,20220212T160000,20220216T160000,20220221T160000,20220222T160000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-02-08,2022-02-08,,
39754eea-f969-464f-9fb2-e0fed49853cf,"{""rrule"": ""DTSTART:20220301T160000\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20220301T160000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-03-01,2022-03-01,
dbf9e147-8495-4828-bc24-8bb6ff2b6a33,"{""rrule"": ""DTSTART:20220208T160000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=TU"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-08,2022-02-08,
6d4fa48c-877b-45fa-8c23-aad4b4f9b24f,"{""rrule"": ""DTSTART:20220209T160000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=WE"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-09,2022-02-09,
55988c9b-db0a-4edb-8720-445782e0ad53,"{""rrule"": ""DTSTART:20220212T160000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=SA"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-12,2022-02-12,
021d9a37-77dd-4845-b6ef-a0d11b740d43,"{""rrule"": ""DTSTART:20220216T160000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=WE"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-16,2022-02-16,
7fe3106d-ad1b-427a-949d-a1645a852890,"{""rrule"": ""DTSTART:20220221T160000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=MO"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-21,2022-02-21,
366dbe46-5afc-4f03-8a66-ba48e62b7d2c,"{""rrule"": ""DTSTART:20220221T160000\nRRULE:FREQ=WEEKLY;COUNT=1;BYDAY=MO\nEXDATE:20220221T160000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-21,2022-02-21,
aa912a7a-ae7a-457a-a06c-424cce8e0af6,"{""rrule"": ""DTSTART:20220222T160000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=TU"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-01,2022-02-22,2022-02-22,
a797920a-6889-47ca-9412-f67c970b13ab,"{""rrule"": ""DTSTART:20220307T150000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-03,2022-03-07,2022-03-07,
b4653c73-454b-4778-8523-acce2ffaa0eb,"{""rrule"": ""DTSTART:20220309T150000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2022-03-03,2022-03-09,2022-03-09,
c410ab6d-a51b-48c2-82f6-1f6a578c9d61,"{""rrule"": ""DTSTART:20220303T150000\nRRULE:COUNT=1;FREQ=WEEKLY;INTERVAL=1;BYDAY=TH"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-04,2022-03-03,2022-03-03,
cac56c0c-b5aa-4566-936b-e6ede097915d,"{""rrule"": ""DTSTART:20220303T150000\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20220303T150000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-03,2022-03-03,2022-03-03,
86f14ada-335c-4609-b9a1-fa5ae14f8162,"{""rrule"": ""DTSTART:20220311T100000\nRRULE:UNTIL=20220315T235900;FREQ=DAILY;INTERVAL=1"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-11,2022-03-11,2022-03-15,
2f93332e-efb3-486b-8362-070ebb1e02a2,"{""rrule"": ""DTSTART:20220316T100000\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20220316T095959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-03-11,2022-03-16,2022-03-16,
bb5e42d4-eae1-470f-a9b6-8949979439e1,"{""rrule"": ""DTSTART:20220316T100000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2022-03-17,2022-03-16,2022-03-16,
8e6543ea-cb2b-4645-a1e5-2a81d21ada98,"{""rrule"": ""DTSTART:20220519T170000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-05-19,2022-05-19,2022-05-19,
77039969-e65b-46a7-9208-8437723c03d9,"{""rrule"": ""DTSTART:20220819T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-08-18,2022-08-19,2022-08-19,
cc0981b1-786a-480e-8360-801952e119db,"{""rrule"": ""DTSTART:20220829T170000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-08-29,2022-08-29,2022-08-29,
ab5a07f2-20d1-4189-8bab-644932758eb7,"{""rrule"": ""DTSTART:20221207T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2022-12-07,2022-12-07,2022-12-07,
0ff07379-fe2c-4b88-8d1d-aea9eb4acfaf,"{""rrule"": ""DTSTART:20230117T170000\nRRULE:FREQ=DAILY;UNTIL=20230121T165959\nEXDATE:20230119T170000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2023-01-17,2023-01-17,,
e15e492d-dddc-453e-9ff8-a407864a53bc,"{""rrule"": ""DTSTART:20230119T170000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2023-01-20,2023-01-19,2023-01-19,
f94dbd35-d0f3-465c-a018-5478286df70c,"{""rrule"": ""DTSTART:20230121T170000\nRRULE:FREQ=DAILY;UNTIL=20230121T170000"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2023-01-20,2023-01-21,,
0f065a67-44be-41a9-9e00-e0d365742f09,"{""rrule"": ""DTSTART:20230203T150000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2023-02-03,2023-02-03,2023-02-03,
0a8005f9-77ed-4f09-b20f-7821bfec7586,"{""rrule"": ""DTSTART:20230209T120000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2023-02-09,2023-02-09,2023-02-09,
80ce671c-7650-4ead-a97b-09bc58ae188f,"{""rrule"": ""DTSTART:20230213T100000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",da1850b72fffacad55a49bff669f48c0,2023-02-14,2023-02-13,2023-02-13,
e9d5ef2e-a340-4bbe-a568-5cf3c651555f,"{""rrule"": ""DTSTART:20231002T150000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",da1850b72fffacad55a49bff669f48c0,2023-10-02,2023-10-02,2023-10-02,
1dd6fdad-cb6d-4663-8301-01b85d792dca,"{""rrule"": ""DTSTART:20200703T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",1d32841fbf99d948283d2c35b410d032,2020-07-02,2020-07-03,2020-07-03,
8da8e930-6296-4247-9a12-4e4eb8172af9,"{""rrule"": ""DTSTART:20200706T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",1d32841fbf99d948283d2c35b410d032,2020-07-06,2020-07-06,2020-07-06,
be94bf8e-06ab-4305-bdf0-abf30bbd4a97,"{""rrule"": ""DTSTART:20200416T133043\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",7623688af0394fd8c25bb3b56cab46f3,2020-04-16,2020-04-16,2020-04-16,
500fd50c-0756-4981-a74d-e6c24eb7a102,"{""rrule"": ""DTSTART:20200128T143000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-01-27,2020-01-28,2020-01-28,
1ff334d1-62a7-4ef0-8bff-f2c222b57de4,"{""rrule"": ""DTSTART:20200128T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-01-28,2020-01-28,2020-01-28,
845f419e-16e4-4f36-86d5-ae388f225539,"{""rrule"": ""DTSTART:20200128T123100\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-01-28,2020-01-28,2020-01-28,
ba2c7706-fbde-4fed-8338-51d6e8c32953,"{""rrule"": ""DTSTART:20200708T200000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-07-08,2020-07-08,2020-07-08,
adf2b95a-e19d-4618-9016-14a1504b2240,"{""rrule"": ""DTSTART:20200203T161500\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-03,2020-02-03,2020-02-03,
cb91df3d-3c2f-4311-9453-e71f943dc3c6,"{""rrule"": ""DTSTART:20200203T161500\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20200203T161459"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-03,2020-02-03,2020-02-03,
78060fb1-74e7-43ed-a644-4c41a499bcb2,"{""rrule"": ""DTSTART:20200203T190000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-03,2020-02-03,2020-02-03,
f4a52fbd-97fd-48bb-9d2c-6fd05b34dabd,"{""rrule"": ""DTSTART:20200203T173300\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-03,2020-02-03,2020-02-03,
c91a0537-b59f-4b1b-8040-fc7fe600ef47,"{""rrule"": ""DTSTART:20200209T151500\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-09,2020-02-09,
fe7e94dd-e569-4974-acc5-ad708401e132,"{""rrule"": ""DTSTART:20200209T154700\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-09,2020-02-09,
259a2528-eab7-44bd-a753-f3fbc44c3217,"{""rrule"": ""DTSTART:20200209T155600\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-09,2020-02-09,
b05a32e9-d702-45f7-80fa-cf4c7368621e,"{""rrule"": ""DTSTART:20200209T180000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-09,2020-02-09,
1be9b7cd-d261-4697-907d-e55b2039f5a6,"{""rrule"": ""DTSTART:20200209T151800\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20200209T151759"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-09,2020-02-09,
c6293b61-5abe-4fe8-adb2-c207306c9180,"{""rrule"": ""DTSTART:20200210T150400\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-10,2020-02-10,
c187d4d1-7879-4100-9272-65c073b22e45,"{""rrule"": ""DTSTART:20200210T151800\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20200210T151800"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-10,2020-02-10,
8714e2ad-174e-4b1c-947e-b46034b25384,"{""rrule"": ""DTSTART:20200210T150400\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-10,2020-02-10,
c446be1d-7d9f-44dd-a868-9b152e8a7c8f,"{""rrule"": ""DTSTART:20200211T155200\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-09,2020-02-11,2020-02-11,
e30c3aef-0c39-45ca-98f9-a06ba727a73e,"{""rrule"": ""DTSTART:20200214T200000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-14,2020-02-14,2020-02-14,
56e140cc-8005-4e2a-b468-f7ac313ae5b2,"{""rrule"": ""DTSTART:20200214T220000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-14,2020-02-14,2020-02-14,
4c7b9d52-4747-42c4-b4aa-ce4f9144acf7,"{""rrule"": ""DTSTART:20200216T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-16,2020-02-16,2020-02-16,
ddb15dfa-312b-41d0-9b7d-aece903041b9,"{""rrule"": ""DTSTART:20200216T151700\nRRULE:FREQ=DAILY;COUNT=1\nEXDATE:20200216T151700"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-16,2020-02-16,2020-02-16,
38c2b9bd-17c6-4c22-a03f-c8f4dae106d5,"{""rrule"": ""DTSTART:20200216T151700\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20200216T151659"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-16,2020-02-16,2020-02-16,
20bd03e0-e6d4-4f41-b7fc-0c27453498a6,"{""rrule"": ""DTSTART:20200217T151700\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-02-16,2020-02-17,2020-02-17,
7333cde0-78e1-48f9-b35a-b3db1753bced,"{""rrule"": ""DTSTART:20200228T155100\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-02-28,2020-02-28,2020-02-28,
28d959e7-1afb-4d3b-b1bf-f8256a8d1a46,"{""rrule"": ""DTSTART:20200331T190000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-03-31,2020-03-31,2020-03-31,
1a7fb1f8-7d34-4db0-ac37-13a895b7c4a7,"{""rrule"": ""DTSTART:20200404T200000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-04-04,2020-04-04,2020-04-04,
67d04608-df10-4b7c-b2f4-b6b3d94b1d9f,"{""rrule"": ""DTSTART:20200404T203000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-04-04,2020-04-04,2020-04-04,
b8799a07-3194-4a84-9367-6de09d8b5c8a,"{""rrule"": ""DTSTART:20200405T140000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-04-04,2020-04-05,2020-04-05,
b34b8d45-cede-45a4-bdfa-531e6e7b68af,"{""rrule"": ""DTSTART:20200405T140000\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20200405T135959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-04-04,2020-04-05,2020-04-05,
8213312f-4f99-4fc8-bec5-eeebdc3d8f6e,"{""rrule"": ""DTSTART:20200404T230500\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-04-04,2020-04-05,2020-04-05,
52b951a5-6726-4053-a486-6774e9a92c5c,"{""rrule"": ""DTSTART:20200426T163000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-04-26,2020-04-26,2020-04-26,
12d0a15b-c245-4dfc-acf6-2c6a211ace32,"{""rrule"": ""DTSTART:20200426T200000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-04-26,2020-04-26,2020-04-26,
04f1dd2e-5da5-4c8c-a32f-a066eea68588,"{""rrule"": ""DTSTART:20200702T131600\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-07-02,2020-07-02,2020-07-02,
4e331621-a2fc-49f8-a8ee-50aa0560abbf,"{""rrule"": ""DTSTART:20200702T140100\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-07-02,2020-07-02,2020-07-02,
9d653ac5-1995-42de-8488-46900df38a75,"{""rrule"": ""DTSTART:20200702T130000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-07-02,2020-07-02,2020-07-02,
3322fd8f-3e75-4c8c-a1e7-5ecd6540f9c1,"{""rrule"": ""DTSTART:20200708T211700\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-07-08,2020-07-08,2020-07-08,
94136393-abca-4623-9b2c-b200dfb86eab,"{""rrule"": ""DTSTART:20200718T210000\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20200718T205959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": false}",d9c3ee68f3b5529e854e6776985afc84,2020-07-18,2020-07-18,2020-07-18,
36d07965-d7b0-498e-86e6-534e92d89f38,"{""rrule"": ""DTSTART:20200718T210000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-07-18,2020-07-18,2020-07-18,
18d14ab6-5a7f-44e2-a427-9a0c4cf58fe7,"{""rrule"": ""DTSTART:20200718T210000\nRRULE:FREQ=DAILY;COUNT=1;UNTIL=20200718T205959"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-07-18,2020-07-18,2020-07-18,
38e7e878-3a16-41bf-83ed-b0c8653b0c9b,"{""rrule"": ""DTSTART:20200718T220000\nRRULE:COUNT=1;FREQ=DAILY"", ""margin"": {""after"": 0, ""before"": 0}, ""reminder_margin"": [{""after"": 0, ""before"": 0}], ""reminder_enabled"": true}",d9c3ee68f3b5529e854e6776985afc84,2020-07-18,2020-07-19,2020-07-19,
